epoch,step,test_acc,test_f1,test_loss,test_precision,test_recall,train_acc,train_f1,train_loss,train_precision,train_recall,val_acc,val_f1,val_loss,val_precision,val_recall
0,20,,,,,,0.09375,0.05000000074505806,3.2133684158325195,0.046875,0.0833333358168602,,,,,
0,21,,,,,,0.03125,0.007017544005066156,3.188105344772339,0.005263158120214939,0.010526316240429878,,,,,
0,22,,,,,,0.1875,0.06690476834774017,3.206070899963379,0.05269230902194977,0.11666667461395264,,,,,
0,23,,,,,,0.125,0.047534167766571045,3.2125401496887207,0.03641456738114357,0.06862745434045792,,,,,
0,24,,,,,,0.09375,0.06516291201114655,3.2293038368225098,0.07894736528396606,0.061403509229421616,,,,,
0,25,,,,,,0.125,0.06435897201299667,3.2147598266601562,0.04749999940395355,0.15000000596046448,,,,,
0,26,,,,,,0.09375,0.0416666679084301,3.171367645263672,0.029361264780163765,0.0833333358168602,,,,,
0,27,,,,,,0.09375,0.03246753662824631,3.216099500656128,0.020163170993328094,0.11363636702299118,,,,,
0,28,,,,,,0.09375,0.038235295563936234,3.207357883453369,0.028011206537485123,0.0882352963089943,,,,,
0,29,,,,,,0.03125,0.029411764815449715,3.1981418132781982,0.019607843831181526,0.05882352963089943,,,,,
0,30,,,,,,0.34375,0.1508387178182602,3.1233198642730713,0.14682963490486145,0.22647058963775635,,,,,
0,31,,,,,,0.125,0.060328446328639984,3.1711924076080322,0.040441177785396576,0.19607843458652496,,,,,
0,32,,,,,,0.28125,0.19017857313156128,3.1299831867218018,0.21562498807907104,0.236111119389534,,,,,
0,33,,,,,,0.1875,0.07479840517044067,3.148613214492798,0.051470592617988586,0.20000000298023224,,,,,
0,34,,,,,,0.09375,0.0436507947742939,3.2341549396514893,0.02777777798473835,0.1111111119389534,,,,,
0,35,,,,,,0.15625,0.07505623251199722,3.1639404296875,0.05576441064476967,0.17543859779834747,,,,,
0,36,,,,,,0.1875,0.08201058208942413,3.1626713275909424,0.05682539939880371,0.17777779698371887,,,,,
0,37,,,,,,0.0625,0.0714285746216774,3.1793065071105957,0.0714285746216774,0.0714285746216774,,,,,
0,38,,,,,,0.28125,0.15335898101329803,3.1084418296813965,0.1300705522298813,0.3055555522441864,,,,,
0,39,,,,,,0.0625,0.025925926864147186,3.188248872756958,0.01507936604321003,0.1111111119389534,,,,,
0,40,,,,,,0.21875,0.08764173090457916,3.137821912765503,0.06394557654857635,0.190476194024086,,,,,
0,41,,,,,,0.34375,0.09803921729326248,3.0706143379211426,0.06862745434045792,0.1764705926179886,,,,,
0,42,,,,,,0.375,0.1996527761220932,3.0732784271240234,0.1901041716337204,0.2510416805744171,,,,,
0,43,,,,,,0.34375,0.22326204180717468,3.112941026687622,0.20975935459136963,0.3235294222831726,,,,,
0,44,,,,,,0.40625,0.1887301504611969,3.0817103385925293,0.19976192712783813,0.23750001192092896,,,,,
0,45,,,,,,0.21875,0.1122806966304779,3.1237213611602783,0.14649122953414917,0.18859648704528809,,,,,
0,46,,,,,,0.34375,0.19385026395320892,3.0571632385253906,0.2034313678741455,0.2647058963775635,,,,,
0,47,,,,,,0.375,0.18907564878463745,3.026975631713867,0.21470588445663452,0.2549019753932953,,,,,
0,48,,,,,,0.375,0.2451583445072174,3.0305709838867188,0.21666666865348816,0.3552631735801697,,,,,
0,49,,,,,,0.3125,0.16821220517158508,3.060468912124634,0.15225563943386078,0.2763157784938812,,,,,
0,50,,,,,,0.40625,0.2537707984447479,3.0342159271240234,0.2596490979194641,0.29385966062545776,,,,,
0,51,,,,,,0.3333333432674408,0.20000000298023224,3.2160871028900146,0.20000000298023224,0.20000000298023224,,,,,
0,51,,,,,,,,,,,0.4362744987010956,0.3361968696117401,3.028979778289795,0.3312179744243622,0.4090839922428131
1,52,,,,,,0.25,0.1620718389749527,3.0699079036712646,0.16447368264198303,0.21052631735801697,,,,,
1,53,,,,,,0.4375,0.2799603343009949,3.048368453979492,0.2717857360839844,0.34583333134651184,,,,,
1,54,,,,,,0.40625,0.24063491821289062,2.978715419769287,0.222222238779068,0.3166666626930237,,,,,
1,55,,,,,,0.28125,0.22463767230510712,3.047743320465088,0.28405797481536865,0.24637681245803833,,,,,
1,56,,,,,,0.4375,0.3486671447753906,2.9793570041656494,0.34561407566070557,0.44736844301223755,,,,,
1,57,,,,,,0.46875,0.3085901141166687,2.989889144897461,0.2872548997402191,0.3529411852359772,,,,,
1,58,,,,,,0.25,0.14761905372142792,2.9781341552734375,0.13750000298023224,0.22500000894069672,,,,,
1,59,,,,,,0.3125,0.19277778267860413,2.99253511428833,0.1552381068468094,0.3333333432674408,,,,,
1,60,,,,,,0.5,0.3249008059501648,2.915849447250366,0.3395833373069763,0.41874998807907104,,,,,
1,61,,,,,,0.34375,0.2524999976158142,3.0204989910125732,0.2316666692495346,0.375,,,,,
1,62,,,,,,0.3125,0.24285714328289032,2.9916765689849854,0.2849999964237213,0.26250001788139343,,,,,
1,63,,,,,,0.4375,0.27387821674346924,2.8862969875335693,0.2569444477558136,0.3229166865348816,,,,,
1,64,,,,,,0.4375,0.2907407283782959,2.944479465484619,0.2984127104282379,0.3333333432674408,,,,,
1,65,,,,,,0.5625,0.41583335399627686,2.870360851287842,0.386904776096344,0.5,,,,,
1,66,,,,,,0.4375,0.354938268661499,2.920360803604126,0.34365081787109375,0.4722222089767456,,,,,
1,67,,,,,,0.28125,0.23274853825569153,2.882175922393799,0.2828947603702545,0.2719298303127289,,,,,
1,68,,,,,,0.59375,0.4425770342350006,2.7742838859558105,0.45098042488098145,0.5147058963775635,,,,,
1,69,,,,,,0.59375,0.30392158031463623,2.831342935562134,0.3067227005958557,0.343137264251709,,,,,
1,70,,,,,,0.46875,0.33916670083999634,2.7851603031158447,0.3504762053489685,0.4375000298023224,,,,,
1,71,,,,,,0.40625,0.29586464166641235,2.891406536102295,0.2631579041481018,0.3684210777282715,,,,,
1,72,,,,,,0.5625,0.48253971338272095,2.7401340007781982,0.44924813508987427,0.6008772253990173,,,,,
1,73,,,,,,0.46875,0.3772664964199066,2.7622532844543457,0.40312498807907104,0.4270833134651184,,,,,
1,74,,,,,,0.46875,0.3762838542461395,2.778601884841919,0.4107843041419983,0.46078431606292725,,,,,
1,75,,,,,,0.6875,0.4823593497276306,2.6297972202301025,0.45520836114883423,0.550000011920929,,,,,
1,76,,,,,,0.53125,0.38148146867752075,2.6856768131256104,0.42592594027519226,0.43981480598449707,,,,,
1,77,,,,,,0.59375,0.432407408952713,2.6888651847839355,0.44074076414108276,0.5138888955116272,,,,,
1,78,,,,,,0.46875,0.34736841917037964,2.823707103729248,0.4035087823867798,0.3947368562221527,,,,,
1,79,,,,,,0.46875,0.3652116656303406,2.644618034362793,0.39907407760620117,0.4444444179534912,,,,,
1,80,,,,,,0.53125,0.3493259847164154,2.5932457447052,0.3424242436885834,0.4166666865348816,,,,,
1,81,,,,,,0.5,0.25644880533218384,2.7746644020080566,0.23830409348011017,0.2982456386089325,,,,,
1,82,,,,,,0.46875,0.30203375220298767,2.7076900005340576,0.32410717010498047,0.390625,,,,,
1,83,,,,,,0.59375,0.438321977853775,2.5554616451263428,0.4563492238521576,0.5079365372657776,,,,,
1,84,,,,,,0.53125,0.4146384596824646,2.6383094787597656,0.4603174328804016,0.48148149251937866,,,,,
1,85,,,,,,0.65625,0.5435185432434082,2.57770037651062,0.5277777910232544,0.625,,,,,
1,86,,,,,,0.53125,0.37836700677871704,2.510373115539551,0.3835979104042053,0.42222222685813904,,,,,
1,87,,,,,,0.5,0.3568922281265259,2.5533032417297363,0.32309943437576294,0.42105263471603394,,,,,
1,88,,,,,,0.53125,0.4214285612106323,2.5263822078704834,0.45555558800697327,0.5288889408111572,,,,,
1,89,,,,,,0.71875,0.5629630088806152,2.3369550704956055,0.5925925970077515,0.6111111044883728,,,,,
1,90,,,,,,0.71875,0.508085310459137,2.29976749420166,0.4947916269302368,0.546875,,,,,
1,91,,,,,,0.71875,0.5264651775360107,2.344691753387451,0.4989418089389801,0.5879629850387573,,,,,
1,92,,,,,,0.59375,0.5011675953865051,2.3329505920410156,0.5291666984558105,0.5572916865348816,,,,,
1,93,,,,,,0.5625,0.3462406098842621,2.4801836013793945,0.3114035129547119,0.44298243522644043,,,,,
1,94,,,,,,0.625,0.49575427174568176,2.246976137161255,0.5243589878082275,0.5461538434028625,,,,,
1,95,,,,,,0.5625,0.4342857301235199,2.404529094696045,0.44166672229766846,0.5166667103767395,,,,,
1,96,,,,,,0.5625,0.44831934571266174,2.2615978717803955,0.45098039507865906,0.5058823823928833,,,,,
1,97,,,,,,0.53125,0.3773016035556793,2.423762083053589,0.3608333468437195,0.44166672229766846,,,,,
1,98,,,,,,0.5,0.3936508297920227,2.367737054824829,0.4229629933834076,0.48333340883255005,,,,,
1,99,,,,,,0.59375,0.44814813137054443,2.3140954971313477,0.4444444477558136,0.5092592835426331,,,,,
1,100,,,,,,0.65625,0.5312169790267944,2.250298261642456,0.5314815044403076,0.625,,,,,
1,101,,,,,,0.6875,0.5325000286102295,2.1393356323242188,0.5391666889190674,0.5875000357627869,,,,,
1,102,,,,,,0.65625,0.4949495196342468,2.347076177597046,0.4444444477558136,0.6111111044883728,,,,,
1,103,,,,,,0.6666666865348816,0.5555555820465088,2.0458896160125732,0.5,0.6666666865348816,,,,,
1,103,,,,,,,,,,,0.7647058963775635,0.658660888671875,2.1251444816589355,0.6342913508415222,0.7220932245254517
2,104,,,,,,0.625,0.41857147216796875,2.071704149246216,0.4166666865348816,0.45000001788139343,,,,,
2,105,,,,,,0.75,0.5590643286705017,2.2682743072509766,0.5421052575111389,0.6052631735801697,,,,,
2,106,,,,,,0.5625,0.3312925100326538,2.1977169513702393,0.329365074634552,0.3650793731212616,,,,,
2,107,,,,,,0.65625,0.513533890247345,2.112346887588501,0.5,0.5789473652839661,,,,,
2,108,,,,,,0.59375,0.39242422580718994,2.386003017425537,0.42575758695602417,0.42424240708351135,,,,,
2,109,,,,,,0.78125,0.6273809671401978,2.1496472358703613,0.6041666865348816,0.6875,,,,,
2,110,,,,,,0.71875,0.515288233757019,2.089935779571533,0.5175438523292542,0.574561357498169,,,,,
2,111,,,,,,0.65625,0.5722222328186035,1.8960835933685303,0.5787037014961243,0.6666666269302368,,,,,
2,112,,,,,,0.59375,0.4311448037624359,1.9700920581817627,0.46693122386932373,0.48148149251937866,,,,,
2,113,,,,,,0.71875,0.5904762148857117,1.8417612314224243,0.5824074149131775,0.6574074029922485,,,,,
2,114,,,,,,0.75,0.6520833373069763,1.8317230939865112,0.65625,0.7083333134651184,,,,,
2,115,,,,,,0.65625,0.5217687487602234,2.0676941871643066,0.511904776096344,0.5555555820465088,,,,,
2,116,,,,,,0.65625,0.3532261252403259,2.0089950561523438,0.34070295095443726,0.4047619104385376,,,,,
2,117,,,,,,0.78125,0.675767183303833,1.6224387884140015,0.68666672706604,0.7277777791023254,,,,,
2,118,,,,,,0.5625,0.4821428656578064,1.9485561847686768,0.46851855516433716,0.5509259104728699,,,,,
2,119,,,,,,0.8125,0.700653612613678,1.6080273389816284,0.7019608020782471,0.7450980544090271,,,,,
2,120,,,,,,0.59375,0.418426513671875,2.0879313945770264,0.4021739065647125,0.5,,,,,
2,121,,,,,,0.71875,0.5302004814147949,1.7145923376083374,0.527193009853363,0.5526316165924072,,,,,
2,122,,,,,,0.71875,0.4346182942390442,1.846460223197937,0.4476190507411957,0.44285714626312256,,,,,
2,123,,,,,,0.65625,0.4702381193637848,2.086524248123169,0.46166667342185974,0.5250000357627869,,,,,
2,124,,,,,,0.6875,0.5047619342803955,1.8247227668762207,0.5098038911819458,0.5735294222831726,,,,,
2,125,,,,,,0.71875,0.5048643946647644,1.6365282535552979,0.4877192974090576,0.5701754689216614,,,,,
2,126,,,,,,0.6875,0.5094444751739502,1.7522445917129517,0.49000003933906555,0.5750000476837158,,,,,
2,127,,,,,,0.6875,0.6073935031890869,1.8080912828445435,0.5921052694320679,0.6491228342056274,,,,,
2,128,,,,,,0.78125,0.5989139676094055,1.7364299297332764,0.5640351176261902,0.6578947305679321,,,,,
2,129,,,,,,0.78125,0.6128472089767456,1.5592892169952393,0.6177083253860474,0.640625,,,,,
2,130,,,,,,0.59375,0.3907407522201538,1.8262373208999634,0.3888888955116272,0.42592594027519226,,,,,
2,131,,,,,,0.5625,0.3479437232017517,1.972296953201294,0.3203703761100769,0.4333333373069763,,,,,
2,132,,,,,,0.78125,0.5204482078552246,1.364735722541809,0.5147058963775635,0.5539215803146362,,,,,
2,133,,,,,,0.84375,0.6416040062904358,1.379767656326294,0.6271929740905762,0.6666666865348816,,,,,
2,134,,,,,,0.71875,0.4719298481941223,1.6451444625854492,0.456140398979187,0.5112782120704651,,,,,
2,135,,,,,,0.8125,0.5960784554481506,1.5160253047943115,0.5803921818733215,0.6470588445663452,,,,,
2,136,,,,,,0.78125,0.6147869825363159,1.4603835344314575,0.5921052694320679,0.6973684430122375,,,,,
2,137,,,,,,0.71875,0.5687830448150635,1.597185492515564,0.5333333611488342,0.6666666865348816,,,,,
2,138,,,,,,0.65625,0.5068783164024353,1.6122645139694214,0.4768518805503845,0.5648148059844971,,,,,
2,139,,,,,,0.84375,0.7097784280776978,1.142375111579895,0.6813725233078003,0.7647058963775635,,,,,
2,140,,,,,,0.71875,0.5867725014686584,1.5112885236740112,0.559259295463562,0.6527777910232544,,,,,
2,141,,,,,,0.8125,0.6664186716079712,1.3160432577133179,0.659375011920929,0.6875,,,,,
2,142,,,,,,0.75,0.5789473652839661,1.4658281803131104,0.5614035129547119,0.6403509378433228,,,,,
2,143,,,,,,0.71875,0.49160999059677124,1.3998724222183228,0.4722222089767456,0.523809552192688,,,,,
2,144,,,,,,0.875,0.8076923489570618,0.9018182754516602,0.8139881491661072,0.8229166865348816,,,,,
2,145,,,,,,0.75,0.6169590950012207,1.3388937711715698,0.6122807264328003,0.684210479259491,,,,,
2,146,,,,,,0.625,0.4811905026435852,1.4849051237106323,0.46250006556510925,0.5500000715255737,,,,,
2,147,,,,,,0.625,0.48000001907348633,1.675059199333191,0.46666672825813293,0.5249999761581421,,,,,
2,148,,,,,,0.75,0.5375104546546936,1.261829137802124,0.511403501033783,0.6052631735801697,,,,,
2,149,,,,,,0.96875,0.976068377494812,0.7966164350509644,0.9846154451370239,0.9743590354919434,,,,,
2,150,,,,,,0.75,0.5732960104942322,1.3157044649124146,0.5617647171020508,0.5882353186607361,,,,,
2,151,,,,,,0.8125,0.6375000476837158,1.331987738609314,0.6050000190734863,0.7000000476837158,,,,,
2,152,,,,,,0.6875,0.49619048833847046,1.2364009618759155,0.5125000476837158,0.5333333611488342,,,,,
2,153,,,,,,0.875,0.75,0.9947572350502014,0.71875,0.8125,,,,,
2,154,,,,,,0.8125,0.6148148775100708,0.9846509099006653,0.6255555152893066,0.6666667461395264,,,,,
2,155,,,,,,1.0,1.0,0.8612380027770996,1.0,1.0,,,,,
2,155,,,,,,,,,,,0.813725471496582,0.715496838092804,1.0357104539871216,0.7002361416816711,0.7659234404563904
3,156,,,,,,0.71875,0.6451128125190735,1.2745599746704102,0.6184210777282715,0.7192983031272888,,,,,
3,157,,,,,,0.78125,0.5685714483261108,1.1056166887283325,0.5625,0.6083333492279053,,,,,
3,158,,,,,,0.75,0.5657894611358643,1.2267961502075195,0.5508772134780884,0.6140351295471191,,,,,
3,159,,,,,,0.6875,0.5646258592605591,1.4221677780151367,0.5436508059501648,0.60317462682724,,,,,
3,160,,,,,,0.84375,0.6321195363998413,1.0738824605941772,0.6029411554336548,0.6941176652908325,,,,,
3,161,,,,,,0.6875,0.579365074634552,1.4997111558914185,0.5555555820465088,0.6666666865348816,,,,,
3,162,,,,,,0.71875,0.5301587581634521,1.2437827587127686,0.523809552192688,0.5952380895614624,,,,,
3,163,,,,,,0.75,0.5740740895271301,1.3240323066711426,0.5833333730697632,0.5833333730697632,,,,,
3,164,,,,,,0.84375,0.7433333396911621,1.1080126762390137,0.7083333730697632,0.8000000715255737,,,,,
3,165,,,,,,0.78125,0.6745098233222961,1.0322083234786987,0.6372549533843994,0.7450980544090271,,,,,
3,166,,,,,,0.84375,0.6703703999519348,0.9090127348899841,0.6851851940155029,0.6759259104728699,,,,,
3,167,,,,,,0.875,0.7333333492279053,0.9180253148078918,0.7175925970077515,0.7777777910232544,,,,,
3,168,,,,,,0.8125,0.6112045049667358,0.9560513496398926,0.6029411554336548,0.6715686321258545,,,,,
3,169,,,,,,0.8125,0.6807017922401428,1.066864252090454,0.659649133682251,0.736842155456543,,,,,
3,170,,,,,,0.75,0.5160998106002808,1.1257612705230713,0.5031746029853821,0.5555555820465088,,,,,
3,171,,,,,,0.75,0.5754386186599731,0.9900435209274292,0.5701754689216614,0.6052631735801697,,,,,
3,172,,,,,,0.75,0.6296992301940918,1.0136425495147705,0.6271929740905762,0.6447368860244751,,,,,
3,173,,,,,,0.75,0.5722222328186035,1.2269909381866455,0.5642857551574707,0.625,,,,,
3,174,,,,,,0.75,0.5866667032241821,0.9703450202941895,0.6016666889190674,0.6333333253860474,,,,,
3,175,,,,,,0.84375,0.5876750946044922,0.9084933400154114,0.5833333134651184,0.6176470518112183,,,,,
3,176,,,,,,0.84375,0.6483660340309143,0.8832827210426331,0.6352941393852234,0.686274528503418,,,,,
3,177,,,,,,0.90625,0.8222222328186035,0.7073097229003906,0.8055555820465088,0.8703703880310059,,,,,
3,178,,,,,,0.8125,0.6421053409576416,0.8705188632011414,0.627193033695221,0.6842105388641357,,,,,
3,179,,,,,,0.78125,0.7406927347183228,0.8733343482017517,0.7739583253860474,0.7604166865348816,,,,,
3,180,,,,,,0.84375,0.6507936716079712,0.789352536201477,0.6428571343421936,0.6666666865348816,,,,,
3,181,,,,,,0.78125,0.5833333730697632,0.8677685260772705,0.5750000476837158,0.6000000238418579,,,,,
3,182,,,,,,0.75,0.6349647045135498,1.1473959684371948,0.6287037134170532,0.6759259104728699,,,,,
3,183,,,,,,0.78125,0.6277778148651123,0.9296679496765137,0.6111111044883728,0.694444477558136,,,,,
3,184,,,,,,0.75,0.6457672119140625,1.0706679821014404,0.6349206566810608,0.6805555820465088,,,,,
3,185,,,,,,0.8125,0.555555522441864,0.8961672186851501,0.5421053171157837,0.5789473652839661,,,,,
3,186,,,,,,0.78125,0.5725623965263367,0.817639946937561,0.5515873432159424,0.6190476417541504,,,,,
3,187,,,,,,0.8125,0.6766917705535889,0.8578235507011414,0.6710526943206787,0.6842105984687805,,,,,
3,188,,,,,,0.6875,0.5011337995529175,1.0879626274108887,0.4880952537059784,0.523809552192688,,,,,
3,189,,,,,,0.84375,0.7450980544090271,0.8786442875862122,0.7058823704719543,0.8235294222831726,,,,,
3,190,,,,,,0.84375,0.7698413729667664,0.8874136209487915,0.7592593431472778,0.8148148059844971,,,,,
3,191,,,,,,0.84375,0.6869048476219177,0.6138398051261902,0.690625011920929,0.706250011920929,,,,,
3,192,,,,,,0.8125,0.6239765882492065,0.8255065083503723,0.6105263233184814,0.6473684310913086,,,,,
3,193,,,,,,0.84375,0.7077381014823914,0.8171983957290649,0.7135416865348816,0.71875,,,,,
3,194,,,,,,0.78125,0.6190476417541504,0.9722813963890076,0.5952380895614624,0.6904761791229248,,,,,
3,195,,,,,,0.8125,0.6766917109489441,1.0225014686584473,0.6885964870452881,0.7280701994895935,,,,,
3,196,,,,,,0.90625,0.7592593431472778,0.6460325121879578,0.7500000596046448,0.7777778506278992,,,,,
3,197,,,,,,0.78125,0.6328572034835815,0.8628206849098206,0.6208333969116211,0.6750000715255737,,,,,
3,198,,,,,,0.9375,0.9200000166893005,0.5996166467666626,0.944444477558136,0.9333333373069763,,,,,
3,199,,,,,,0.8125,0.6928572058677673,0.9628833532333374,0.6666667461395264,0.75,,,,,
3,200,,,,,,0.8125,0.6091503500938416,0.6906276941299438,0.5862745046615601,0.6470588445663452,,,,,
3,201,,,,,,0.90625,0.853781521320343,0.5603737831115723,0.8333333134651184,0.8823529481887817,,,,,
3,202,,,,,,0.90625,0.7833333611488342,0.6981399059295654,0.7750000357627869,0.8000000715255737,,,,,
3,203,,,,,,1.0,1.0,0.4774226248264313,1.0,1.0,,,,,
3,204,,,,,,0.875,0.8935019373893738,0.46980294585227966,0.9166666865348816,0.909375011920929,,,,,
3,205,,,,,,0.8125,0.6419752836227417,0.6577163338661194,0.6555556058883667,0.6666666865348816,,,,,
3,206,,,,,,0.9375,0.800000011920929,0.48540520668029785,0.7916666865348816,0.8125,,,,,
3,207,,,,,,1.0,1.0,0.3812788724899292,1.0,1.0,,,,,
3,207,,,,,,,,,,,0.906862735748291,0.8385827541351318,0.5430618524551392,0.8310906887054443,0.8636592626571655
4,208,,,,,,0.9375,0.8611111044883728,0.4911288321018219,0.8518518209457397,0.8888888955116272,,,,,
4,209,,,,,,0.90625,0.8482142686843872,0.6765698194503784,0.8374999761581421,0.875,,,,,
4,210,,,,,,0.9375,0.859649121761322,0.5684759020805359,0.8684210777282715,0.8684210777282715,,,,,
4,211,,,,,,0.8125,0.6203703880310059,0.795550525188446,0.6388888955116272,0.6574074625968933,,,,,
4,212,,,,,,0.84375,0.675000011920929,0.8198554515838623,0.6666666865348816,0.7000000476837158,,,,,
4,213,,,,,,0.6875,0.5202898383140564,0.9527419209480286,0.5,0.5652173757553101,,,,,
4,214,,,,,,0.90625,0.8139880895614624,0.5302218794822693,0.796875,0.84375,,,,,
4,215,,,,,,0.9375,0.8117647171020508,0.6416205763816833,0.8039215803146362,0.8235294222831726,,,,,
4,216,,,,,,0.96875,0.9555556178092957,0.39484477043151855,0.9722222685813904,0.9583333730697632,,,,,
4,217,,,,,,0.8125,0.6182121634483337,0.7412685751914978,0.6078947186470032,0.6578947305679321,,,,,
4,218,,,,,,0.90625,0.8333333730697632,0.5551509261131287,0.8333333730697632,0.8684210777282715,,,,,
4,219,,,,,,0.96875,0.9238095283508301,0.4458808898925781,0.9333333969116211,0.9166666865348816,,,,,
4,220,,,,,,0.8125,0.5989974737167358,0.7052965760231018,0.6052631735801697,0.6052631735801697,,,,,
4,221,,,,,,0.8125,0.7263158559799194,0.8191187977790833,0.7210526466369629,0.7719298601150513,,,,,
4,222,,,,,,0.75,0.6308123469352722,0.8967720866203308,0.6127451062202454,0.6911764740943909,,,,,
4,223,,,,,,0.71875,0.7098039388656616,0.7931671738624573,0.7147058844566345,0.7352941632270813,,,,,
4,224,,,,,,0.9375,0.875,0.42675215005874634,0.875,0.875,,,,,
4,225,,,,,,0.96875,0.9259259700775146,0.4485786557197571,0.9166666865348816,0.944444477558136,,,,,
4,226,,,,,,0.9375,0.9074074625968933,0.5866025686264038,0.888888955116272,0.9444445371627808,,,,,
4,227,,,,,,0.875,0.8481481671333313,0.43863263726234436,0.8425926566123962,0.8703703880310059,,,,,
4,228,,,,,,0.9375,0.940000057220459,0.3300030529499054,0.9555556178092957,0.9555555582046509,,,,,
4,229,,,,,,0.875,0.7456140518188477,0.5961922407150269,0.763157844543457,0.7543859481811523,,,,,
4,230,,,,,,0.90625,0.803703784942627,0.6035664081573486,0.8148148655891418,0.8055555820465088,,,,,
4,231,,,,,,0.8125,0.6598639488220215,0.6395185589790344,0.6547619104385376,0.6904761791229248,,,,,
4,232,,,,,,0.78125,0.6598039865493774,0.7408536672592163,0.6235294342041016,0.7352941036224365,,,,,
4,233,,,,,,0.8125,0.7657895684242249,0.7557117938995361,0.7640351057052612,0.8070175647735596,,,,,
4,234,,,,,,0.9375,0.8400000333786011,0.5157558917999268,0.8333333730697632,0.8500000834465027,,,,,
4,235,,,,,,0.875,0.7836257815361023,0.6339988112449646,0.7789473533630371,0.8157894611358643,,,,,
4,236,,,,,,0.90625,0.8166666626930237,0.4840691387653351,0.8333333134651184,0.8083333373069763,,,,,
4,237,,,,,,0.875,0.7833333611488342,0.6121867299079895,0.7750000357627869,0.8250000476837158,,,,,
4,238,,,,,,0.8125,0.6907268166542053,0.5079588890075684,0.6798245906829834,0.7456139922142029,,,,,
4,239,,,,,,0.90625,0.703703761100769,0.5203444361686707,0.7222222685813904,0.6944445371627808,,,,,
4,240,,,,,,0.875,0.8427736163139343,0.7114941477775574,0.8359649181365967,0.8684210181236267,,,,,
4,241,,,,,,0.8125,0.6310777068138123,0.5467489957809448,0.6140351295471191,0.6710526347160339,,,,,
4,242,,,,,,0.84375,0.6865079998970032,0.7041101455688477,0.6712963581085205,0.7222222685813904,,,,,
4,243,,,,,,0.96875,0.9333333373069763,0.3997439444065094,0.9259259700775146,0.944444477558136,,,,,
4,244,,,,,,0.84375,0.7258145213127136,0.41445794701576233,0.7192981839179993,0.7587718963623047,,,,,
4,245,,,,,,0.84375,0.720779299736023,0.7884275913238525,0.7272727489471436,0.738636314868927,,,,,
4,246,,,,,,0.875,0.7568627595901489,0.45802679657936096,0.7352941036224365,0.8039215803146362,,,,,
4,247,,,,,,0.84375,0.801754355430603,0.5731961727142334,0.7982455492019653,0.8421052694320679,,,,,
4,248,,,,,,0.875,0.8015873432159424,0.6380732655525208,0.7892857789993286,0.8214285373687744,,,,,
4,249,,,,,,0.84375,0.7541667222976685,0.5311927795410156,0.7708333730697632,0.78125,,,,,
4,250,,,,,,0.78125,0.7172905802726746,0.6456356048583984,0.7039216160774231,0.7450980544090271,,,,,
4,251,,,,,,0.96875,0.9719887971878052,0.4262896180152893,0.970588207244873,0.9852941036224365,,,,,
4,252,,,,,,0.875,0.7254902124404907,0.5611120462417603,0.7058823704719543,0.7647058963775635,,,,,
4,253,,,,,,0.96875,0.9750000238418579,0.3440612852573395,0.9791666865348816,0.9791666865348816,,,,,
